33, 755069194, 375656, 734
33, 758828717, 375657, 738
33, 762702719, 375715, 739
34, 766543942, 375756, 741
34, 770183937, 375699, 748
34, 773947662, 375702, 752
34, 777701727, 375701, 756
34, 781466633, 375705, 760
34, 785209830, 375698, 765
35, 789111121, 375767, 765
35, 792872063, 375768, 769
35, 796628519, 375768, 773
35, 800427140, 375787, 776
35, 804227259, 375807, 779
35, 807933374, 375782, 784
36, 811746746, 375808, 787
36, 815498575, 375805, 791
36, 819175223, 375768, 797
36, 823010649, 375803, 799
36, 826857801, 375844, 801
36, 830602359, 375838, 805
37, 834480744, 375892, 806
37, 838321174, 375928, 808
37, 842120399, 375946, 811
37, 845959192, 375981, 813
37, 849805897, 376020, 815
37, 853564844, 376019, 819
38, 857313263, 376014, 823
38, 861091856, 376022, 827
38, 864848710, 376021, 831
38, 868674723, 376049, 834
38, 872525105, 376088, 836
38, 876325374, 376105, 839
39, 879964470, 376053, 846
39, 883642077, 376017, 852
39, 887281513, 375966, 859
39, 891073060, 375980, 861
39, 894810405, 375970, 866
39, 898739756, 376041, 866
40, 902504848, 376043, 870
40, 906385845, 376093, 871
40, 910117000, 376081, 876
40, 913924609, 376100, 879
40, 917686984, 376101, 883
40, 921458572, 376105, 887
41, 925184904, 376091, 892
41, 928750235, 376012, 901
41, 932355427, 375949, 909
41, 936076908, 375934, 914
41, 939834683, 375933, 918
41, 943675302, 375966, 920
42, 947385118, 375946, 925
42, 951185277, 375962, 928
42, 954867250, 375931, 934
42, 958714700, 375966, 936
42, 962582038, 376008, 938
42, 966343865, 376009, 942
43, 970061892, 375992, 947
43, 973780565, 375977, 952
43, 977579376, 375992, 955
43, 981416560, 376021, 957
43, 985177372, 376021, 961
43, 988841657, 375985, 967
44, 992758906, 376045, 967
44, 996563143, 376061, 970
44, 1000406346, 376092, 972
44, 1004082623, 376060, 978
44, 1007926075, 376091, 980
44, 1011841815, 376149, 980
45, 1015641055, 376163, 983
45, 1019490872, 376195, 985
45, 1023247950, 376194, 989
45, 1026899853, 376153, 996
45, 1030703130, 376169, 999
45, 1034516741, 376187, 1002
46, 1038364730, 376219, 1004
46, 1042119988, 376216, 1008
46, 1045732614, 376162, 1015
46, 1049567962, 376189, 1017
46, 1053404279, 376215, 1019
46, 1057172554, 376217, 1023
47, 1060919529, 376212, 1026
47, 1064556222, 376168, 1033
47, 1068208514, 376129, 1040
47, 1071841267, 376084, 1047
47, 1075635925, 376096, 1050
47, 1079218158, 376034, 1058
48, 1083014016, 376046, 1061
48, 1086807335, 376057, 1063
48, 1090689423, 376099, 1064
48, 1094498855, 376116, 1067
48, 1098339018, 376143, 1069
48, 1102137012, 376155, 1072
49, 1105684105, 376083, 1081
49, 1109442295, 376082, 1085
49, 1113120103, 376054, 1091
49, 1116958023, 376080, 1093
49, 1120722563, 376081, 1097
49, 1124478678, 376079, 1101
50, 1128284146, 376094, 1104
50, 1132063863, 376100, 1108
50, 1135863640, 376113, 1111
50, 1139542458, 376086, 1117
50, 1143300694, 376085, 1121
50, 1147015326, 376070, 1126
51, 1150783513, 376073, 1130
51, 1154660417, 376110, 1131
51, 1158495156, 376134, 1133
51, 1162180273, 376110, 1139
51, 1165938698, 376109, 1143
51, 1169778283, 376134, 1145
52, 1173574585, 376145, 1148
52, 1177294639, 376132, 1153
52, 1181016299, 376119, 1158
52, 1184777705, 376119, 1162
52, 1188548763, 376123, 1166
52, 1192389072, 376147, 1168
53, 1196144009, 376145, 1172
53, 1199904448, 376145, 1176
53, 1203700656, 376156, 1179
53, 1207420615, 376143, 1184
53, 1211107321, 376120, 1190
53, 1214843546, 376112, 1195
54, 1218725131, 376149, 1196
54, 1222414395, 376127, 1202
